,Smiles,pIC50,preds
143,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,8.939302159646388,8.900367123686433
144,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)c(F)c2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,9.69680394257951,9.531020276251969
145,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)c(F)c2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,9.40340290437354,9.185888478117423
146,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(C)cn(C)c2=O)C3=O)c(OC)n1,8.93704216591549,8.76499058188451
147,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,9.709965388637482,9.48871071072559
148,COc1ncc(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,9.628932137728263,9.089471239717366
149,COc1ncc(-c2cc3c(n2C(C)C)[C@@H](c2ccc(C#N)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,6.054039296422431,6.2539906405594
150,COc1ncc(-c2cc3c(n2C(C)C)[C@H](c2ccc(C#N)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,9.278189384787453,9.43370046459492
151,COc1nc(N(C)C)ncc1-c1cc2c(n1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cc(Cl)c[nH]c1=O)C2=O,9.602059991327964,9.871913695390065
152,COc1nc(N(C)C)ncc1-c1cc2c(n1C(C)C)C(c1ccc(C#N)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,9.590066876668706,9.587352167226182
153,COc1nc(N(C)C)ncc1-c1cc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,9.44490555142168,9.720459731342157
154,COc1nc(N(C)C)ncc1-c1cc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O,9.530177984021837,9.37694868413401
155,CC[C@@H](CS(=O)(=O)C1CCOCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.69897000433602,9.040035003519158
156,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(C1CCC(=O)N(C)C1)C2=O,8.832682665251824,8.736099097626697
157,CC(=O)N1CCN(C(=O)Cn2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)CC1,8.537602002101044,8.377638195535562
158,C[C@H]1CC[C@H](Cn2c(N3CCO[C@@H]4CNCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,6.29073003902417,8.320791068365303
159,CC1CCC(Cn2c(N3CCO[C@@H]4CNCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,6.29073003902417,7.4756090523669725
160,CC(C)C1=C(C(=O)N2CCCC[C@H]2C(=O)N(C)C)SC2=NC(C)(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N21,6.769551078621726,6.850477169871221
161,CC(C)C1=C(C(=O)N2CCC(C(=O)N(C)C)CC2)SC2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,5.356547323513812,6.203025033328445
162,CC[C@@H](CN1CC2CCC(C1)O2)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,7.522878745280337,7.464338019042339
163,Cc1cc(Cl)ccc1C1c2c(nn(CCc3ccccc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,7.534617148551582,7.765612102780611
164,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(C2CCC(=O)N(C)C2)C3=O)c(OC)n1,8.812479279163536,8.450854950002192
165,O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,7.505845405981558,7.312540550352404
166,CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,7.590066876668706,6.916878566908532
167,O=C(O)c1ccc2c3n(nc2c1)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,8.698970004336019,8.101704972037606
168,O=C(O)c1ccc2nn3c(c2c1)C[C@H]1[C@@H]3[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)N1CC1CC1,8.698970004336019,8.26063216127233
169,COc1c(C(=O)O)ccc2c3n(nc12)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,8.301029995663981,7.95641764280751
170,O=C(NCCN1CCOCC1)c1[nH]c2cc(Cl)ccc2c1-c1c(-c2ccccc2)ncn1Cc1ccc(Cl)cc1,7.522878745280337,6.1251171614641144
171,COc1nnc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,8.653647025549361,9.051246165275247
172,COc1cc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)nn1,9.207608310501746,9.777503849762226
173,Cl.O=C(c1cnccc1C(F)(F)F)N1CCCC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N2CCN(c3ccncn3)CC2)C1,4.7447274948966935,5.310927277808938
174,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](CCN2CCOCC2)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.455931955649724,8.473250425942117
175,N=C(N)Nc1cccc(C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)NCc2ccc(-c3ccccc3)cc2)c1,6.410050398674292,6.432866117830367
176,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1cc(C(F)(F)F)sc1C)C(=O)N1CCN(c2ccccc2OCCO)CC1,6.327902142064283,6.591929334082877
177,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OC(C)(C)CO)CC1,7.602059991327962,6.669974316682686
178,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)O)CC1,8.698970004336019,6.699115056009546
179,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(C)(C)O)CC1,7.638272163982407,6.722790177620595
180,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1C)C(=O)N1CCN(c2ccccc2OCCO)CC1,7.236572006437063,6.731324822496222
181,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1Cl)C(=O)N1CCN(c2ccccc2OCCO)CC1,6.886056647693163,6.808368470396589
182,CCCC1N(C(=O)c2cnccc2C(F)(F)F)CCCC1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,7.823908740944319,6.610216293121804
183,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2O)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OC)CC1,7.494850021680094,6.525115418883923
184,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccnc2O)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,7.356547323513812,6.744056440173482
185,CCC[C@H]1N(C(=O)c2cccnc2)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,5.7517814388099255,6.9416640697557925
186,CCC[C@H]1N(C(=O)c2cccnc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,6.931814138253839,6.969820476482464
187,CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OC)CC1,7.522878745280337,6.566252463210607
188,CCC[C@H]1N(C(=O)c2cnccc2C)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,7.468521082957745,6.9705263958734545
189,CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)NC)CC1,8.397940008672037,6.54306896092893
190,CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,7.823908740944319,6.84885385278312
191,CC(C)[C@@H](CS(=O)(=O)N1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.522878745280336,9.586713469003318
192,C[C@@H]1CCCN1S(=O)(=O)C[C@@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)C,9.82390874094432,9.482974552089475
193,C[C@H]1CCCN1S(=O)(=O)C[C@@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)C,8.958607314841775,9.59169955186439
194,CC(C)(C)[C@@H](CS(=O)(=O)N1CCC(F)(F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.327902142064282,9.691337824166126
195,CC(C)(C)[C@@H](CS(=O)(=O)N1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.508638306165729,9.730699227726543
196,CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CNS(=O)(=O)C2CCCC2)C2CC2)C1=O,9.154901959985745,9.335938905069813
197,COc1ccc(C2=N[C@H](c3ccc(Cl)cc3)[C@H](c3ccc(Cl)cc3)N2C(=O)NCCC(=O)N2CCOCC2)c(OC(C)C)c1,5.651695136951839,5.693329415546896
198,COc1cc(Cc2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(OC)c1OC,7.97469413473523,5.596228167255971
199,COc1cc(Cc2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(O)c1OC,7.97469413473523,5.667538447604462
200,Cl.O=C(NCCc1ccccc1)C1(Oc2ccc(C(F)(F)F)cc2)CCCN(C(=O)C2(c3ccc(Cl)cc3)CC2)C1,5.853871964321762,5.509829469516255
201,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.3767507096021,9.034783961906266
202,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,9.136677139879543,9.11827884831536
203,Cl.O=C(N1CCN(c2ccccn2)CC1)C1(Oc2ccc(C(F)(F)F)cc2)CCCN(S(=O)(=O)c2ccccc2Cl)C1,4.508638306165727,5.959005527136101
204,Cl.O=C(N1CCN(c2ccccn2)CC1)C1(Oc2ccc(C(F)(F)F)cc2)CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,4.301029995663981,5.897994797490107
205,Cl.O=C(N1CCN(c2ccccn2)CC1)C1(Oc2ccc(C(F)(F)F)cc2)CCCN(S(=O)(=O)c2ccccc2)C1,4.585026652029182,5.611323230085866
206,Cl.O=C(N1CCN(c2ccccn2)CC1)C1(Oc2ccc(C(F)(F)F)cc2)CCCN(S(=O)(=O)c2ccccc2C(F)(F)F)C1,4.3872161432802645,5.831085637819321
207,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCCNC(=O)C4)CC3)cc1)C(=O)C2,8.853871964321762,8.468856216520631
208,CC[C@@H](CS(=O)(=O)C1CCCC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,8.301029995663981,8.91795508481434
209,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(c2ncccn2)C1=O,6.638272163982407,7.23856619926331
210,CCC1CCC(Cn2c(N3CCO[C@H]4CCC[C@@H]43)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)C1,7.795880017344075,7.715584725259293
211,Cc1cc(Cl)ccc1C1c2c(nn(Cc3cccnc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,7.94692155651658,7.824368237003516
212,CCOC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c1,8.995678626217357,9.4224262836327
213,COc1ccncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,9.585026652029182,9.974476983083667
214,CCc1nc(OC)ccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O,9.327902142064282,9.430367828218522
215,CCc1nc(OC)ccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,9.397940008672036,9.373164505535321
216,CNC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)ccc2C)C3=O)c1,8.709965388637482,9.496241976151413
217,CNC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cccc(Cl)c2F)C3=O)c1,8.73754891026957,9.231818785346107
218,CNC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c1,9.18045606445813,9.301554526126369
219,COc1ncc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)ccc1C)C2=O,8.782516055786093,9.533364541646215
220,COc1ncc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,8.714442690992227,9.192751375992643
221,COc1ncc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,9.187086643357144,9.239590861021986
222,COc1ccc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.721246399047171,9.702114476470431
223,COc1ccc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.657577319177792,9.658397345690329
224,COc1ncc(CC(=O)O)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)ccc1C)C2=O,8.619788758288394,9.65314830793279
225,COc1ncc(CC(=O)O)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O,8.324221658325914,9.4002737444832
226,COc1ncc(CC(=O)O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,8.87942606879415,9.491750968247823
227,COc1ncccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,8.643974142806877,9.431600546868852
228,CCOC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)ccc2C)C3=O)c1,8.790484985457368,9.566919058655518
229,CCOC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cccc(Cl)c2F)C3=O)c1,8.661543506395395,9.331826094193053
230,C[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2N(C(=O)CN2CCOCC2)C(=O)[C@@H]1c1ccc(Cl)cc1,5.267606240177032,5.609764394200409
231,Cn1[nH]c(-c2cc3nc(N4CCC[C@H]4CF)n(C[C@H]4CC[C@H](C)CC4)c3c(-c3cncc(Cl)c3)n2)nc1=O,7.698970004336019,7.492619294999415
232,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N[C@H]3CC[C@H](N)CC3)cc1)C2c1ccc(Cl)cc1,6.97469413473523,7.886620114783206
233,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N(C(C)=O)[C@H]3CC[C@@H](N(C)C)CC3)cc1)C2c1ccc(Cl)cc1,7.159266765388193,7.91405517447741
234,CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N(C)[C@H]3CC[C@@H](N(C)C)CC3)cc1)C2c1ccc(Cl)cc1,6.693360558975739,8.054050538972069
235,COc1cc2c(cc1OC1CCC1)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CC(=O)N(C)C4)CC3)nc1)C(=O)C2,8.67778070526608,8.20875893025099
236,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCc3ccccc32)C2CC2)C1=O,9.275724130399212,9.739810594441582
237,CCCNC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.6989700043360174,3.55612075923815
238,CC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,4.055517327849831,4.700263604775673
239,CC(C)(CO)COC1(c2ccc(Cl)cc2)c2ccccc2C(=O)N1Cc1ccc([N+](=O)[O-])cc1,6.3979400086720375,5.987388931824135
240,COC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,4.958607314841775,4.547620413917623
241,C[C@@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCCCCO)c1ccc(Cl)cc1,6.045757490560675,4.853206719616721
242,C[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCCCCO)c1ccc(Cl)cc1,5.6020599913279625,4.766848773751708
243,Cc1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,4.823908740944319,4.717773374649764
244,N#Cc1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc(Cl)cc2)cc1,5.221848749616356,4.868314971086448
245,N#Cc1ccc(CN2C(=O)c3ccccc3C2(OCCCCO)c2ccc(Cl)cc2)cc1,5.455931955649724,4.738736646094111
246,O=C1c2cccc(Cl)c2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.292429823902063,6.739661995605705
247,O=C1c2ccccc2C(O)(c2ccc(Br)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.508638306165727,5.974336042970105
248,C=C(CO)COC1(c2ccc(Cl)cc2)c2ccccc2C(=O)N1Cc1ccc([N+](=O)[O-])cc1,6.167491087293763,5.540826208298582
249,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc(Br)cc1,5.346787486224656,5.186291278019942
250,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc(Cl)cc1,5.376750709602099,4.941727152568861
251,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.619788758288394,5.762255905476657
252,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1cccc([N+](=O)[O-])c1,4.267606240177032,5.391945317210355
253,CC(C)(C)c1ccc2c(c1)C(=O)N(Cc1ccc([N+](=O)[O-])cc1)C2(O)c1ccc(Cl)cc1,6.07727454200674,6.0731828333019795
254,O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccccc1,4.130768280269024,4.207520398814725
255,O=C1c2ccccc2C(O)(c2ccc(F)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.022276394711152,5.686874281788731
256,O=C1c2ccccc2C(O)(c2ccccc2)N1Cc1ccc([N+](=O)[O-])cc1,4.060480747381382,5.118361031361222
257,O=C1c2ccccc2C(OC/C=C\CO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.3979400086720375,5.588263905493633
258,CC(C)(C)c1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N(Cc1ccc([N+](=O)[O-])cc1)C2=O,4.896196279044043,6.030087183946696
259,Cc1ccc2c(c1)C(=O)N(Cc1ccc([N+](=O)[O-])cc1)C2(O)c1ccc(Cl)cc1,5.835647144215563,6.00915470644279
260,O=C1c2ccccc2C(OCC#CCO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.180456064458132,5.475007779813035
261,Cc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N(Cc1ccc([N+](=O)[O-])cc1)C2=O,5.294136287716081,5.950495296579789
262,Cc1cccc2c1C(=O)N(Cc1ccc([N+](=O)[O-])cc1)C2(O)c1ccc(Cl)cc1,5.161150909262744,5.904683032789462
263,Cc1cccc2c1C(O)(c1ccc(Cl)cc1)N(Cc1ccc([N+](=O)[O-])cc1)C2=O,5.657577319177793,6.369009688659018
264,N#Cc1ccc(CN2C(=O)c3c(Cl)cccc3C2(O)c2ccc(Cl)cc2)cc1,5.048176964684088,5.301299979682731
265,N#Cc1ccc(CN2C(=O)c3cccc(Cl)c3C2(O)c2ccc(Cl)cc2)cc1,5.790484985457369,5.843705387204313
266,NCCCOC1(c2ccc(Cl)cc2)c2ccccc2C(=O)N1Cc1ccc([N+](=O)[O-])cc1,5.609064892896621,5.165050247686512
267,O=C1c2c(Cl)cccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.342944147142896,6.185734051743016
268,O=C1c2cc(Br)ccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.270025714300444,6.306804599879473
269,O=C1c2cc(F)ccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.284832642151542,6.145281037754702
270,O=C1c2ccc(Br)cc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.245651664288981,6.218136944901318
271,O=C1c2ccc(F)cc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.424812155072339,6.083889780066466
272,O=C1c2cccc(Cl)c2C(O)(c2ccc(Cl)cc2)N1Cc1ccc(Br)cc1,6.072116589669293,6.188553230856183
273,O=C1c2ccccc2C(OCCCCO)(c2ccc(Br)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.2441251443275085,5.689064270768216
274,O=C1c2ccccc2C(OC/C=C/CO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.392544976785332,5.5160980606989565
275,O=C1c2ccccc2C(OCCCCO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.443697499232712,5.519383565579526
276,O=C1c2ccccc2C(OCCCO)(c2ccc(Br)cc2)N1Cc1ccc([N+](=O)[O-])cc1,5.853871964321762,5.770556283303388
277,O=C1c2ccccc2C(OCCCO)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.346787486224656,5.594839147888021
278,O=Nc1ccc(CN2C(=O)c3ccc(F)c(Cl)c3C2(O)c2ccc(Cl)cc2)cc1,4.468521082957745,6.065641650836903
279,CCCOC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccc(OC)cc1,3.384049948343599,3.976762795858349
280,CCCOC1(c2ccccc2)c2ccccc2C(=O)N1[C@H](C(=O)OC)c1ccc(O)cc1,4.045757490560675,4.1005486702371226
281,COC(=O)[C@@H](C)COC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.4814860601221125,3.7471815786798457
282,O=C1c2ccccc2C(OCCCO)(c2ccc(Cl)cc2)N1Cc1ccccc1,4.798602875679548,4.163045156390661
283,O=C1c2ccccc2C(OCCCO)(c2ccccc2)N1Cc1ccccc1,3.6108339156354674,3.5810999203921305
284,C=C(C)C(=O)OCCNC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.452225294612177,3.402934196419082
285,COCCOC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.309803919971486,3.8011005824376864
286,C[Si](C)(C)CCOCOc1ccc(C2(OCCCO)c3ccccc3C(=O)N2Cc2ccccc2)cc1,3.322393047279507,3.34905502439828
287,C=CC(=O)OCCOC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.3575354797578787,3.6758076043575976
288,N#CCCNC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.721246399047171,3.2855979145249945
289,C=CCNC(=S)NCCOC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.38933983691012,3.7284277826859276
290,CC(=O)NCCOC1(c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,3.55129368009492,3.2980271340713188
291,O=C1c2ccccc2C(OCCNC(=O)C(F)(F)F)(c2ccccc2)N1Cc1ccccc1,3.388276691992658,3.644116263877531
292,O=C1c2ccccc2C(OCCS(=O)(=O)[O-])(c2ccccc2)N1Cc1ccccc1.[Na+],3.462180904926726,3.823884049758674
293,CCC1CCC(Cn2c(N3CCO[C@@H]4CCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)C1,7.795880017344075,7.682992129267996
294,CCC[C@H]1N(C(=O)c2c(C(F)(F)F)ccc[n+]2[O-])CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCO)CC1,7.657577319177793,6.827709702721812
295,C[C@H]1CC[C@H](Cn2c(N3CCOC4CC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.366531544420414,8.660617669673634
