mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
Clc1c(F)c(C(=O)N([C@](CC#C)C=2N(Nc3ccccc3)C(=O)c3c(N=2)cc(Cl)cc3)CCCN)ccc1,1,506,-7.1064663,1.6568971,42.206375,-69.032936,-8.7214108,-38.697632,-7.1064663,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.5616103,1
O=C([C@@](O)C)N1CCN(Cc2c(C)c3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,1,329,-7.1061983,1.1875861,-26.284519,-98.925461,-11.030889,-37.788925,-7.1061983,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.439747,1
P(=O)(OC(OC(=O)CC)C(C)C)(CC(=O)N1C(C(=O)O)CC(C2CCCCC2)C1)CCCCc1ccccc1,1,951,-7.1038728,3.765095,-68.756317,-54.481037,-8.9309835,-37.751411,-7.1038728,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.84651279,1
O=C(Oc1c(C)c(C)c2OC(CCCC(CCCC(CCCC(C)C)C)C)(C)CCc2c1C)C,1,838,-7.0962567,1.5578238,-24.090925,-61.85421,-10.156881,-36.75544,-7.0962567,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O=C(OCC)CCCC=CCC=CCC=CCC=CCC=CCC,1,934,-7.0952635,1.8946321,9.6700096,-68.40461,-9.0494728,-34.536583,-7.0952635,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
Fc1c(C(=O)NC2CCN(C)CC2)cc(OC)c(Nc2nc3N(C4CCCC4)CC(F)(F)C(=O)N(C)c3cn2)c1,1,501,-7.0922699,1.7401009,-3.3203547,-35.80471,-9.162715,-31.985657,-7.0922699,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.9060193,1
Fc1ccc(-c2c(C=CC(O)CC(O)CC(=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,1,888,-7.0868845,2.8928578,-57.865612,-46.23946,-9.0862646,-36.748306,-7.0868845,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.7724126,1
O=C(OCC)CCCC=CCC=CCC=CCC=CCC=CCC,1,934,-7.0847435,1.5241603,7.375196,-44.547989,-7.9531999,-33.197563,-7.0847435,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O=C(OC)c1ccc(C(=O)Nc2cc(-c3nc(NC)nc4c3cc(OC)c(OC)c4)ccc2)cc1,1,259,-7.084353,1.9392555,-76.690712,-57.472324,-10.458695,-37.123783,-7.084353,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.00022280497,1
O=C(OC(C)(C)C)NC(C(O)C(=O)OC1C(C)=C2C(C)(C)C(O)(C(OC(=O)c3ccccc3)C3C(C)(C(=O)C2O)C(O)CC2C3(OC(=O)C)CO2)C1)c1ccccc1,1,922,-7.0825219,1.3001144,11.18112,-53.954697,-9.4017572,-41.274242,-7.0825219,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
S(=O)(=O)(C)N1CCC(Nc2nc(N)c(C(=O)c3c(F)c(F)ccc3OC)cn2)CC1,1,73,-7.0790606,0.9574303,-192.33348,-81.390549,-9.1758957,-37.799667,-7.0790606,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.46226,1
O=C(O)c1n(Cc2cc(OCCOC)cc(OCCOC)c2)c2c(c1-c1ccc(C(C)(C)C)cc1)cccc2,1,533,-7.0787735,1.7251594,-3.0294268,-72.743843,-9.2480965,-38.839672,-7.0787735,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.70284855,1
S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCNC(=O)N2C(=O)C(CC)=C(C)C2)cc1,1,960,-7.0777397,1.8305968,-269.06635,-90.084557,-10.246875,-34.515427,-7.0777397,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.7348633,1
Fc1c(-c2nn([C@]3CN(C(=O)/C(/C#N)=C/C(C)(C)N4CCN(C5COC5)CC4)CCC3)c3ncnc(N)c23)ccc(Oc2ccccc2)c1,1,186,-7.0774322,1.6262422,55.116631,-86.022202,-9.1193333,-39.342709,-7.0774322,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.6113521e-005,1
O=[N+]([O-])c1cc(C2C(C(=O)OC3CN(C(c4ccccc4)c4ccccc4)C3)=C(N)NC(C)=C2C(=O)OC(C)C)ccc1,1,168,-7.0772257,3.0154853,-47.848286,-72.741074,-9.6441898,-30.000599,-7.0772257,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.6658372,1
O=C(OC1CCCC1)[C@@](NCc1ccc(NC(=O)CCCCCCC(=O)NO)cc1)c1ccccc1,1,352,-7.075223,1.7993079,56.130512,-82.519035,-9.1177416,-41.816135,-7.075223,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.5244141,1
Clc1cnc(Cc2oc(C3=C(O)C(c4c(OC)cccc4OC)=C(COCC)NC3=O)nn2)cc1,1,281,-7.06703,1.5529534,3.7883508,-93.933449,-9.382513,-38.556633,-7.06703,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
OCCc1c(C)[n+](CCCCCCCCCCCC[n+]2c(C)c(CCO)sc2)cs1,1,569,-7.0664096,2.7116392,21.6399,-62.619011,-9.509449,-38.514435,-7.0664096,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.0324155,1
S(=O)(=O)(Nc1c(F)c(-c2c(-c3nc(N)ncc3)sc(C(C)(C)C)n2)ccc1)c1c(F)cccc1F,1,124,-7.0651097,1.9023436,-180.05925,-86.27549,-10.062991,-38.562466,-7.0651097,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.802887,1
O=C(OCC)[C@@](N[C@](C(=O)N1[C@](C(=O)O)Cc2c(cccc2)C1)C)CCc1ccccc1,1,82,-7.0638518,1.7073678,80.620667,-60.716164,-9.6850462,-35.282936,-7.0638518,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.9370567,1
O=C(Oc1ccc(OC)cc1)N(CC(=O)O)Cc1ccc(OCCc2c(C)oc(-c3ccccc3)n2)cc1,1,606,-7.0625525,1.6213133,0.62524474,-79.913712,-8.4563942,-41.832935,-7.0625525,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.3652322,1
O=C(N[C@@]1(C)C(=O)N2[C@@](O)(O1)[C@]1N(C(=O)[C@@]2Cc2ccccc2)CCC1)[C@@]1C=C2c3c4c([nH]cc4C[C@]2N(C)C1)ccc3,1,593,-7.0622764,3.135818,59.202141,-78.823784,-9.4094448,-33.68029,-7.0622764,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.0188737,1
O(C1C(O)C(NC)CC(N)C1O)C1OC(CO)C(O)C2OC3(C(O)C(O)C(O)C(C(N)CO)O3)OC12,1,976,-7.0620832,2.130168,208.46239,-87.136986,-10.14576,-37.042469,-7.0620832,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.5019974,1
Clc1ccc(-c2c([C@](OC(C)(C)C)C(=O)O)c(C)nc3n(Cc4cn(C)nc4)c(C)c(C)c23)cc1,1,456,-7.0582581,1.2601199,3.76652,-76.230797,-9.7290993,-34.872562,-7.0582581,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.6646326,1
S(=O)(=O)(C)N1CCC(Nc2nc3N(C(=O)C(C(F)F)=Cc3cn2)[C@]2[C@@](O)(C)CCC2)CC1,1,233,-7.0567393,2.3104765,-209.54315,-73.844849,-9.874383,-38.235817,-7.0567393,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.65610349,1
S(c1n2c(C(F)=CC(c3cn(C)nc3)=C2)nn1)c1cc2c(ncc3N(C)C(=O)COc23)cc1,1,611,-7.0552082,3.1586521,74.382332,-70.587219,-8.9739285,-38.731613,-7.0552082,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
Fc1c(-c2nn([C@]3CN(C(=O)/C(/C#N)=C/C(C)(C)N4CCN(C5COC5)CC4)CCC3)c3ncnc(N)c23)ccc(Oc2ccccc2)c1,1,186,-7.0547862,1.7042295,52.168522,-36.754646,-9.1788177,-36.616039,-7.0547862,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.6113521e-005,1
Clc1c(NC(=O)N(C)c2ncnc(Nc3ccc(N4CCN(CC)CC4)cc3)c2)c(Cl)c(OC)cc1OC,1,51,-7.0546002,1.4847362,-98.330246,-78.184082,-7.8646927,-40.367188,-7.0546002,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.0683594,1
O=C(OCCCC)CCCCCCC1=C(OC(=O)CCC)C[C@@](O)[C@@]1/C=C/[C@@](O)CCCCC,1,196,-7.0541358,1.6750214,33.803905,-79.15831,-9.101613,-40.289082,-7.0541358,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.5244141,1
O=C(OC)c1ccc(C(=O)Nc2cc(-c3nc(NC)nc4c3cc(OC)c(OC)c4)ccc2)cc1,1,259,-7.0529532,1.2967054,-74.720413,-67.699287,-10.710839,-36.277855,-7.0529532,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.6335077,1
N(c1ccc(N2CCOCC2)cc1)C1=NC(c2cc3[nH]ncc3cc2)=Cn2c1ncc2,1,200,-7.0528541,1.6782987,69.400734,-62.898819,-9.7452593,-35.13612,-7.0528541,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.0934432,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCC,1,974,-7.051918,2.6688595,63.342529,-47.284954,-8.2541523,-36.137669,-7.051918,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.1848145,1
O=C(OCC)[C@@](N[C@@]1C(=O)N(CC(=O)O)c2c(cccc2)CC1)CCc1ccccc1,1,445,-7.0516548,1.6878142,69.812828,-82.895042,-8.4422626,-36.047062,-7.0516548,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.6167892,1
Fc1c(NC(=O)Nc2n(-c3cc4c(nccc4)cc3)nc(C(C)(C)C)c2)ccc(Oc2cc(C(=O)NC)ncc2)c1,1,205,-7.0511465,2.5732958,45.741432,-65.709251,-10.267624,-39.617474,-7.0511465,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.542665,1
O=C(NO)CCCCCCOc1c(OC)cc2ncnc(Nc3cc(C#C)ccc3)c2c1,1,630,-7.0500536,1.6956991,-49.003323,-82.089729,-10.313936,-37.607742,-7.0500536,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.76231688,1
O=C(O)C(C)(C)c1ccc(CCN2CCC(c3n(CCOCC)c4c(n3)cccc4)CC2)cc1,1,503,-7.0498962,2.4372723,28.839289,-72.339439,-9.3815756,-35.213722,-7.0498962,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O=C(Oc1ccc(OC)cc1)N(CC(=O)O)Cc1ccc(OCCc2c(C)oc(-c3ccccc3)n2)cc1,1,606,-7.0495067,2.6066864,-4.5725136,-86.248535,-9.2809553,-35.798176,-7.0495067,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.2830176,1
S(=O)(=O)(n1c(S(=O)Cc2c(C)c(OC)c(C)cn2)nc2c1ccc(OC)c2)c1ccc(OCC(=O)O)cc1,1,88,-7.049314,2.3489652,53.85812,-64.277657,-9.0151863,-38.40588,-7.049314,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O=C(Oc1c(C)c(C)c2OC(CCCC(CCCC(CCCC(C)C)C)C)(C)CCc2c1C)C,1,838,-7.0481462,2.4223962,-25.175461,-80.886711,-10.674748,-34.969383,-7.0481462,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.00026724514,1
S(=O)(=O)(N1CCN(CC)CC1)c1cc(c(OCC)cc1)C1=NC(=O)c2c(C)nc(CCC)n2N1,1,598,-7.0440269,1.7752992,-14.547157,-58.091145,-8.6203651,-34.646095,-7.0440269,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.4121954,1
S(=O)(=O)(C[C@@](N1C(=O)c2c(NC(=O)C)scc2C1=O)c1cc(OCC)c(OC)cc1)C,1,137,-7.0402489,1.9854724,-78.855698,-62.512264,-8.8842497,-40.011726,-7.0402489,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.4001043,1
Brc1c2[C@@](C3CCN(C(=O)CC4CCN(C(=O)N)CC4)CC3)c3ncc(Br)cc3CCc2cc(Cl)c1,1,394,-7.0402083,1.7769374,-91.135788,-74.452698,-9.6464491,-34.975529,-7.0402083,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.43556666,1
Fc1ccc(-c2c(C=CC(O)CC(O)CC(=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,1,888,-7.0397425,2.0116765,-59.413895,-45.546928,-9.5456676,-35.220837,-7.0397425,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.6482699,1
O=C(O)c1ccc(-c2nc(OC)cc(C(=O)N3CCC4(CC(=O)c5n(C(C)C)ncc5C4)CC3)c2)cc1,1,280,-7.0380373,2.674808,-22.888277,-87.617287,-9.0173435,-39.075184,-7.0380373,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.698072,1
O=C(NC1C(=O)N2C(C(=O)O)=C(C=C)CSC12)C(=NOCC(=O)O)c1nc(N)sc1,1,887,-7.0372396,0.7968604,56.823887,-97.327118,-9.8751383,-34.941383,-7.0372396,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.8818989,1
O(CCO)c1cc(O)c2C(=O)C(O[C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO[C@]4[C@](O)[C@](O)[C@@](O)[C@](C)O4)O3)=C(c3cc(O)c(O)cc3)Oc2c1,1,404,-7.0371685,2.9768889,137.25189,-68.181511,-9.9608698,-36.931889,-7.0371685,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O(C)c1c(O)c(OC)cc(C2c3c(C(OC4C(O)C(O)C5OC(C)OCC5O4)C4C2C(=O)OC4)cc2OCOc2c3)c1,1,936,-7.0371242,2.0860562,48.191586,-57.910881,-11.051809,-38.93045,-7.0371242,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.3413348,1
ClCCN(CCCl)c1ccc(C[C@](N)C(=O)N[C@](C(=O)OCC)Cc2ccc(F)cc2)cc1,1,504,-7.0357599,1.0877579,51.867062,-70.287453,-9.462925,-37.33918,-7.0357599,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.80927277,1
O=C(NC1C(=O)N2C(C(=O)O)=C(COC(=O)C)CSC12)C(=NOC)c1nc(N)sc1,1,880,-7.0345368,1.2490114,19.728735,-91.01931,-9.7194414,-32.914143,-7.0345368,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.8850136,1
O=C(Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3c2scc3)ccc1)C=C,1,408,-7.0310488,1.9446743,-37.995235,-87.072258,-10.089544,-37.442085,-7.0310488,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.0035734,1
O=C(OC1C(O)(C)CC(OC2C(N(C)C)C(O)C(OC3C(OC)C(OC(=O)C)CC(=O)OC(C)CC=CC=CC(O)C(C)CC3CC=O)OC2C)OC1C)CC(C)C,1,989,-7.0301375,1.6072375,-9.2748985,-63.704948,-7.5776172,-39.255444,-7.0301375,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O=C(OCCN1CCOCC1)CC/C(=C/Cc1c(OC)c(C)c2c(c1O)C(=O)OC2)/C,1,217,-7.0298452,1.3795434,58.056198,-84.723885,-9.7783356,-33.315121,-7.0298452,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.80062866,1
S(=O)(=O)(Nc1c(F)c(-c2c(-c3nc(N)ncc3)sc(C(C)(C)C)n2)ccc1)c1c(F)cccc1F,1,124,-7.0273938,1.5631628,-176.62978,-56.102268,-9.2806835,-34.163197,-7.0273938,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.802887,1
O=C(OC[C@]1OC(C)(C)OC1)CCc1ccc(OC[C@@](O)CNCCNC(=O)N2CCOCC2)cc1,1,227,-7.0258121,2.4506204,-64.434387,-102.94072,-10.954659,-36.627048,-7.0258121,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.4990764,1
O=C(OCCN1CCOCC1)CC/C(=C/Cc1c(OC)c(C)c2c(c1O)C(=O)OC2)/C,1,217,-7.0242124,1.600861,55.832035,-75.140961,-9.4949465,-36.365234,-7.0242124,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.59333849,1
O=C(Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3c2occ3)ccc1)C=C,1,235,-7.024127,1.5646373,-6.31534,-64.901283,-10.427161,-32.33519,-7.024127,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.0683594,1
S(=O)(=O)(O)c1c(N)c2c(O)c(N=Nc3c(C)cc(-c4cc(C)c(N=Nc5c(O)c6c(N)c(S(=O)(=O)O)cc(S(=O)(=O)O)c6cc5)cc4)cc3)ccc2c(S(=O)(=O)O)c1,1,938,-7.0235476,2.4682157,49.055199,-52.603294,-10.56945,-43.361691,-7.0235476,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
O=C(OCC)CCC/C=C\C/C=C\C/C=C\C=C\[C@@](O)C/C=C\CC,1,520,-7.0220003,1.50738,-3.5274737,-74.15799,-8.242486,-33.973522,-7.0220003,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.072770372,1
Clc1c([C@@]2(Cn3cncc3)O[C@](COc3ccc(N4CCN(C(=O)C)CC4)cc3)CO2)ccc(Cl)c1,1,126,-7.0215912,2.0519621,19.999397,-55.917572,-9.3270035,-36.488224,-7.0215912,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,2.3603828,1
S(=O)(=O)(C[C@@](N1C(=O)c2c(NC(=O)C)scc2C1=O)c1cc(OCC)c(OC)cc1)C,1,137,-7.0205688,1.195516,-78.689514,-70.03521,-8.9467478,-38.565365,-7.0205688,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.9726957,1
O=C(O)c1cc(CN2C(=O)C3(N(C4CCCCC4)C2)CCN(CCCC(=O)c2ccccc2)CC3)ccc1,1,223,-7.01964,2.1322062,6.7458625,-65.972641,-9.2107334,-33.85899,-7.01964,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.71642554,1
O=C(OCC1=C(C(=O)O)N2C(=O)[C@@](NC(=O)/C(=C\CC)/c3nc(N)sc3)[C@]2SC1)N,1,285,-7.0195856,2.4436028,-109.48148,-59.088062,-9.3263664,-41.28841,-7.0195856,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.504385,1
Clc1c(NC(=O)N(C)c2ncnc(Nc3ccc(N4CCN(CC)CC4)cc3)c2)c(Cl)c(OC)cc1OC,1,51,-7.0186596,2.4643471,-100.73375,-31.155098,-8.2535257,-32.464165,-7.0186596,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
Clc1c(-c2c(C(F)(F)F)c(C)cc(N)n2)c(F)c2nc(OC[C@]3N(C)CCC3)nc(N3[C@@](C)CN(C(=O)C=C)CC3)c2c1,1,71,-7.0185585,2.3535664,-82.75116,-81.320274,-9.3166676,-37.250542,-7.0185585,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.9253858,1
OCCc1c(C)[n+](CCCCCCCCCCCC[n+]2c(C)c(CCO)sc2)cs1,1,569,-7.0161419,3.7523921,13.04576,-71.558136,-9.1464367,-36.852322,-7.0161419,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.2266294,1
ClC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(OC(=O)CC)(C(=O)COC(=O)CC)C(C)C1)CC2O,1,857,-7.0154138,1.6785681,121.01321,-76.997688,-8.8553038,-34.055828,-7.0154138,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.3495283,1
O=C(CCO)N1CCC(c2nn(CC)c(-c3nc(c(N)nc3)-c3oc(C(C)(C)C)nn3)n2)CC1,1,114,-7.014679,1.7475859,129.09921,-77.028236,-10.089995,-37.30278,-7.014679,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.3230672,1
O=C(OC1(C(=O)CO)C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)C(O)C2)CC1)CCC,1,974,-7.0126905,1.4913921,64.640953,-81.94854,-9.0083227,-33.711327,-7.0126905,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.0795898,1
S(=O)(=O)(NC(=O)NCCc1ccc(-n2c(CC)nc3c(C)nc(C)cc23)cc1)c1ccc(C)cc1,1,251,-7.0121508,1.8797749,-140.45235,-83.049393,-8.7840595,-37.818874,-7.0121508,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.1839116,1
O=C(N[C@](C(=O)N[C@@](C(=O)N)CCC(=O)O)C)[C@](O[C@]1[C@](O)[C@@](CO)OC(O)[C@@]1NC(=O)C)C,1,209,-7.0120878,2.0259948,-34.613781,-56.591393,-8.5442924,-39.687187,-7.0120878,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
S(=O)(=O)(O)C(C(=O)OCC(CCCC)CC)CC(=O)OCC(CCCC)CC,1,497,-7.0115323,1.3328501,-71.167274,-59.257763,-8.740715,-35.082203,-7.0115323,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.19348145,1
O=C(CO)C1(O)CC(OC2OC(C)C(O)C(N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,1,820,-7.0113125,1.985978,28.159031,-117.04511,-8.9255896,-36.662792,-7.0113125,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.3302879,1
O=C(Oc1ccc(OC)cc1)N(CC(=O)O)Cc1ccc(OCCc2c(C)oc(-c3ccccc3)n2)cc1,1,606,-7.0070367,2.7037098,-0.32461607,-39.292843,-8.2731199,-37.76963,-7.0070367,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.7188698,1
O=[N+]([O-])c1cc(C2C(C(=O)OCCN(Cc3ccccc3)C)=C(C)NC(C)=C2C(=O)OC)ccc1,1,210,-7.0070076,1.5618714,21.429348,-71.071976,-8.6197147,-37.435791,-7.0070076,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.3127748,1
O=C(N[C@](CN(C)C)c1ccccc1)N1C(C)(C)c2[nH]nc(Nc3nc(C)nc4c3scc4)c2C1,1,443,-7.0027757,1.086404,-162.75591,-98.748047,-9.8186693,-37.498592,-7.0027757,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.9169787,1
O=C(NC1C(=O)N2C(C(=O)O)=C(C=C)CSC12)C(=NOCC(=O)O)c1nc(N)sc1,1,887,-7.0003633,1.9691082,50.043446,-70.764961,-9.8749437,-36.152397,-7.0003633,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.5683415,1
O=C(NC1(C)C(=O)N2C(O)(O1)C1N(C(=O)C2Cc2ccccc2)CCC1)C1C=C2c3c4c([nH]cc4CC2N(C)C1)ccc3,1,930,-7.0001082,1.4121569,62.855515,-88.830437,-9.6894331,-35.090034,-7.0001082,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,3.8453367,1
O=C(NC/C=C/c1cc2c(Nc3cc(C)c(Oc4cnc(C)cc4)cc3)ncnc2cc1)COC,1,437,-6.998631,1.8928241,-57.667519,-77.56604,-8.0075893,-35.476685,-6.998631,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0,1
S(=O)(=O)(NC(=O)NCCc1ccc(-n2c(CC)nc3c(C)nc(C)cc23)cc1)c1ccc(C)cc1,1,251,-6.997232,2.6152313,-140.01822,-51.294689,-8.533742,-40.073914,-6.997232,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,0.72181398,1
N(\CCCCCCCC)=C/1\C=CN(CCCCCCCCCCN2C=C/C(=N\CCCCCCCC)/C=C2)C=C\1,1,635,-6.9956532,2.797004,3.498611,-39.611252,-7.767283,-35.317127,-6.9956532,$HOME/My Research/MDM2/sdf for docking-20240121T092702Z-001/sdf for docking/smiles_data11.sdf,1.2060547,1
